9.928035736083984375e+01
1.002442836761474609e+02
9.826922416687011719e+01
1.000118255615234375e+02
9.179329872131347656e+01
9.525251388549804688e+01
6.924200057983398438e+01
7.019829750061035156e+01
7.408714294433593750e+01
7.882595062255859375e+01
8.081793785095214844e+01
7.481861114501953125e+01
7.917523384094238281e+01
6.830620765686035156e+01
5.888152122497558594e+01
6.759762763977050781e+01
6.799077987670898438e+01
6.591439247131347656e+01
7.506489753723144531e+01
6.223273277282714844e+01
6.866073608398437500e+01
6.871271133422851562e+01
7.125067710876464844e+01
6.383061408996582031e+01
7.576227188110351562e+01
6.044936180114746094e+01
6.710839271545410156e+01
7.227611541748046875e+01
6.451010704040527344e+01
7.188796997070312500e+01
7.626819610595703125e+01
7.433533668518066406e+01
6.671500205993652344e+01
6.482839584350585938e+01
6.468439102172851562e+01
6.859683990478515625e+01
7.654070854187011719e+01
7.732033729553222656e+01
7.372641563415527344e+01
6.884813308715820312e+01
6.928396224975585938e+01
7.395458221435546875e+01
6.804656982421875000e+01
7.583427429199218750e+01
7.032108306884765625e+01
6.412053108215332031e+01
7.405114173889160156e+01
7.021522521972656250e+01
7.676768302917480469e+01
7.301378250122070312e+01
6.902718544006347656e+01
6.441068649291992188e+01
5.960249900817871094e+01
6.391358375549316406e+01
7.752037048339843750e+01
7.287955284118652344e+01
7.329130172729492188e+01
7.531762123107910156e+01
7.821249961853027344e+01
7.641530036926269531e+01
7.579517364501953125e+01
7.759618759155273438e+01
7.420420646667480469e+01
7.766914367675781250e+01
7.757163047790527344e+01
6.935620307922363281e+01
7.225346565246582031e+01
6.901049613952636719e+01
7.444787025451660156e+01
7.617568969726562500e+01
6.840777397155761719e+01
6.797099113464355469e+01
7.359194755554199219e+01
7.684946060180664062e+01
6.358194351196289062e+01
7.704591751098632812e+01
7.559037208557128906e+01
7.299947738647460938e+01
7.678556442260742188e+01
7.523322105407714844e+01
6.829214096069335938e+01
7.068228721618652344e+01
7.170486450195312500e+01
7.237076759338378906e+01
7.637143135070800781e+01
7.539439201354980469e+01
6.902194023132324219e+01
6.718611717224121094e+01
7.307624816894531250e+01
7.242321968078613281e+01
7.287502288818359375e+01
7.076287269592285156e+01
7.094907760620117188e+01
7.692885398864746094e+01
7.168769836425781250e+01
7.146430015563964844e+01
7.947301864624023438e+01
7.040476799011230469e+01
6.805181503295898438e+01
7.205200195312500000e+01
7.306027412414550781e+01
6.880569458007812500e+01
7.185792922973632812e+01
7.802248001098632812e+01
7.245302200317382812e+01
7.046222686767578125e+01
6.780838966369628906e+01
6.416201591491699219e+01
7.688903808593750000e+01
6.554055213928222656e+01
6.989240646362304688e+01
6.720280647277832031e+01
7.186841964721679688e+01
7.679271697998046875e+01
7.669448852539062500e+01
6.532573699951171875e+01
7.046794891357421875e+01
7.237386703491210938e+01
7.016921043395996094e+01
6.849503517150878906e+01
7.376599311828613281e+01
6.804895401000976562e+01
7.736206054687500000e+01
7.035493850708007812e+01
6.774210929870605469e+01
7.097935676574707031e+01
7.093095779418945312e+01
7.551908493041992188e+01
6.833100318908691406e+01
6.697773933410644531e+01
7.407140731811523438e+01
7.699584960937500000e+01
7.688903808593750000e+01
7.144999504089355469e+01
6.925153732299804688e+01
7.577419281005859375e+01
7.367062568664550781e+01
7.003974914550781250e+01
7.694268226623535156e+01
7.307863235473632812e+01
5.983471870422363281e+01
