frame_id,category,algorithm,section,latency,node_id,node_name
1,Scheduling,dynamic_round_robin,scheduling,1.7235279083251953,60d1adcd717fce80792a2525,2
2,Scheduling,dynamic_round_robin,scheduling,0.8313655853271484,60d1add7717fce80792a2526,3
1,Pre-processing,N/A,preproc_det,18.837451934814453,-,-
3,Scheduling,dynamic_round_robin,scheduling,0.8649826049804688,60d1adb9717fce80792a2524,1
1,Object Detection,YOLOv3,detection,45.89390754699707,60d1adcd717fce80792a2525,2
1,from_numpy,YOLOv3,detection,0.2033710479736328,60d1adcd717fce80792a2525,2
2,Pre-processing,N/A,preproc_det,16.440391540527344,-,-
1,image4yolo,YOLOv3,detection,0.9849071502685547,60d1adcd717fce80792a2525,2
2,Object Detection,YOLOv3,detection,29.906272888183594,60d1add7717fce80792a2526,3
1,pred,YOLOv3,detection,37.717580795288086,60d1adcd717fce80792a2525,2
2,from_numpy,YOLOv3,detection,0.030994415283203125,60d1add7717fce80792a2526,3
1,Extra Pipeline,PiH Candidate Selection,candidate_selection,7.253885269165039,-,-
2,image4yolo,YOLOv3,detection,0.64849853515625,60d1add7717fce80792a2526,3
4,Scheduling,dynamic_round_robin,scheduling,0.6499290466308594,60d1adcd717fce80792a2525,2
1,Extra Pipeline,PiH Persistence Validation,persistence_validation,0.019311904907226562,-,-
2,pred,YOLOv3,detection,27.136802673339844,60d1add7717fce80792a2526,3
1,End-to-End,N/A,e2e_latency,92.12040901184082,60d1adcd717fce80792a2525,2
2,Extra Pipeline,PiH Candidate Selection,candidate_selection,5.927085876464844,-,-
2,Extra Pipeline,PiH Persistence Validation,persistence_validation,0.016450881958007812,-,-
3,Pre-processing,N/A,preproc_det,18.147945404052734,-,-
2,End-to-End,N/A,e2e_latency,64.59498405456543,60d1add7717fce80792a2526,3
3,Object Detection,YOLOv3,detection,29.41584587097168,60d1adb9717fce80792a2524,1
3,from_numpy,YOLOv3,detection,0.0514984130859375,60d1adb9717fce80792a2524,1
3,image4yolo,YOLOv3,detection,0.6721019744873047,60d1adb9717fce80792a2524,1
5,Scheduling,dynamic_round_robin,scheduling,0.7555484771728516,60d1add7717fce80792a2526,3
3,pred,YOLOv3,detection,26.287317276000977,60d1adb9717fce80792a2524,1
4,Pre-processing,N/A,preproc_det,18.16272735595703,-,-
3,Extra Pipeline,PiH Candidate Selection,candidate_selection,9.876728057861328,-,-
4,Object Detection,YOLOv3,detection,22.038936614990234,60d1adcd717fce80792a2525,2
3,Extra Pipeline,PiH Persistence Validation,persistence_validation,0.019788742065429688,-,-
4,from_numpy,YOLOv3,detection,0.036716461181640625,60d1adcd717fce80792a2525,2
3,End-to-End,N/A,e2e_latency,71.83623313903809,60d1adb9717fce80792a2524,1
4,image4yolo,YOLOv3,detection,0.5404949188232422,60d1adcd717fce80792a2525,2
,sorting,Sorting Network,scheduling,0.22339820861816406,-,-
4,pred,YOLOv3,detection,19.93727684020996,60d1adcd717fce80792a2525,2
4,Extra Pipeline,PiH Candidate Selection,candidate_selection,8.867502212524414,-,-
4,Extra Pipeline,PiH Persistence Validation,persistence_validation,0.019073486328125,-,-
5,Pre-processing,N/A,preproc_det,14.225482940673828,-,-
4,End-to-End,N/A,e2e_latency,61.2032413482666,60d1adcd717fce80792a2525,2
5,Object Detection,YOLOv3,detection,20.854473114013672,60d1add7717fce80792a2526,3
6,Scheduling,dynamic_round_robin,scheduling,0.9682178497314453,60d1adb9717fce80792a2524,1
5,from_numpy,YOLOv3,detection,0.025987625122070312,60d1add7717fce80792a2526,3
5,image4yolo,YOLOv3,detection,0.6432533264160156,60d1add7717fce80792a2526,3
5,pred,YOLOv3,detection,18.80502700805664,60d1add7717fce80792a2526,3
5,Extra Pipeline,PiH Candidate Selection,candidate_selection,4.333019256591797,-,-
5,End-to-End,N/A,e2e_latency,50.733327865600586,60d1add7717fce80792a2526,3
6,Pre-processing,N/A,preproc_det,11.594057083129883,-,-
6,Object Detection,YOLOv3,detection,26.001691818237305,60d1adb9717fce80792a2524,1
6,from_numpy,YOLOv3,detection,0.03504753112792969,60d1adb9717fce80792a2524,1
7,Scheduling,dynamic_round_robin,scheduling,0.7236003875732422,60d1adcd717fce80792a2525,2
6,image4yolo,YOLOv3,detection,0.5040168762207031,60d1adb9717fce80792a2524,1
