frame_id,category,algorithm,section,latency,node_id,node_name
1,decoding_payload,,preproc,2.1543502807617188,,
1,clean_decoded_payload,,preproc,2.651691436767578,,
1,extract_img_data,,preproc,1.005411148071289,,
1,decompress_img,,preproc,24.173259735107422,,
1,zenoh_pubsub,,preproc,28.489351272583008,,
1,compress_img,,preproc,31.741,,
1,Scheduling,dynamic_round_robin,scheduling,2.154827117919922,60d2ed4e944733c2b0ca3e3e,1
1,Pre-processing,N/A,preproc_det,18.88585090637207,-,-
2,decoding_payload,,preproc,0.7407665252685547,,
1,Object Detection,YOLOv3,detection,33.61034393310547,60d2ed4e944733c2b0ca3e3e,1
2,clean_decoded_payload,,preproc,1.081228256225586,,
1,from_numpy,YOLOv3,detection,0.04291534423828125,60d2ed4e944733c2b0ca3e3e,1
2,extract_img_data,,preproc,0.23055076599121094,,
1,image4yolo,YOLOv3,detection,0.9777545928955078,60d2ed4e944733c2b0ca3e3e,1
2,decompress_img,,preproc,25.88176727294922,,
1,pred,YOLOv3,detection,30.109167098999023,60d2ed4e944733c2b0ca3e3e,1
2,zenoh_pubsub,,preproc,26.2298583984375,,
1,Extra Pipeline,PiH Candidate Selection,candidate_selection,3.5049915313720703,-,-
2,compress_img,,preproc,29.501,,
1,End-to-End,N/A,e2e_latency,67.62099266052246,60d2ed4e944733c2b0ca3e3e,1
2,Scheduling,dynamic_round_robin,scheduling,39.28256034851074,60d2ed4e944733c2b0ca3e3e,1
3,decoding_payload,,preproc,0.5230903625488281,,
3,clean_decoded_payload,,preproc,0.9014606475830078,,
3,extract_img_data,,preproc,0.2110004425048828,,
3,decompress_img,,preproc,21.603822708129883,,
2,Pre-processing,N/A,preproc_det,11.623144149780273,-,-
3,zenoh_pubsub,,preproc,51.18703842163086,,
2,Object Detection,YOLOv3,detection,23.3612060546875,60d2ed4e944733c2b0ca3e3e,1
3,compress_img,,preproc,28.958,,
2,from_numpy,YOLOv3,detection,0.012636184692382812,60d2ed4e944733c2b0ca3e3e,1
3,Scheduling,dynamic_round_robin,scheduling,22.2320556640625,60d2ed4e944733c2b0ca3e3e,1
2,image4yolo,YOLOv3,detection,0.6608963012695312,60d2ed4e944733c2b0ca3e3e,1
2,pred,YOLOv3,detection,21.270275115966797,60d2ed4e944733c2b0ca3e3e,1
2,Extra Pipeline,PiH Candidate Selection,candidate_selection,2.1009445190429688,-,-
2,End-to-End,N/A,e2e_latency,46.8904972076416,60d2ed4e944733c2b0ca3e3e,1
4,decoding_payload,,preproc,0.5192756652832031,,
4,clean_decoded_payload,,preproc,0.8931159973144531,,
3,Pre-processing,N/A,preproc_det,17.440319061279297,-,-
4,extract_img_data,,preproc,1.1484622955322266,,
3,Object Detection,YOLOv3,detection,14.484882354736328,60d2ed4e944733c2b0ca3e3e,1
4,decompress_img,,preproc,23.194313049316406,,
